"timestamp","cpu","ram","sockets","net_speed","threads","label"
"1767025330.2556663","7.3","90.3","2132","326932","4332","0"
"1767025332.341237","6.7","91.5","2129","476333","4334","0"
"1767025334.8986266","6.4","91.1","2127","302722","4351","0"
"1767025337.2748468","8.0","90.7","2131","867487","4384","0"
"1767025339.5940685","6.6","91.8","2137","224282","4413","0"
"1767025342.2926507","10.6","91.8","2143","768293","4411","0"
"1767025344.5535028","5.1","91.7","2143","1447502","4408","0"
"1767025347.9872158","11.8","95.1","2181","160116","4434","0"
"1767025351.5639603","14.8","94.2","2177","1738147","4407","0"
"1767025354.0301764","8.2","94.7","2187","892278","4373","0"
"1767025356.2126603","5.0","94.7","2185","1025009","4367","0"
"1767025359.6701813","15.4","93.0","2213","317069","4382","0"
"1767025362.4218075","8.7","93.1","2215","1304526","4446","0"
"1767025364.920713","8.2","93.1","2212","1073515","4427","0"
"1767025367.329614","5.8","91.6","2212","800416","4432","0"
"1767025369.6220098","6.0","89.1","2202","598064","4419","0"
"1767025371.7516627","5.3","88.2","2202","299625","4417","0"
"1767025373.9787426","6.2","88.6","2194","181696","4413","0"
"1767025376.0622344","4.8","88.7","2183","806810","4410","0"
"1767025378.2189276","5.3","88.5","2178","55303","4404","0"
"1767025380.439861","5.4","88.6","2178","93008","4397","0"
"1767025382.6040094","4.9","88.2","2169","50041","4386","0"
"1767025384.7999017","5.5","88.2","2169","155126","4376","0"
"1767025386.981002","4.9","88.5","2169","152107","4369","0"
"1767025389.1994934","5.3","88.4","2144","177542","4350","0"
"1767025392.0063927","9.7","89.1","2153","150458","4312","0"
"1767025394.3262403","5.3","89.1","2156","886502","4328","0"
"1767025396.4340417","5.4","89.0","2160","833338","4330","0"
"1767025398.9915779","5.9","88.9","2151","319296","4323","0"
"1767025401.157231","5.4","88.6","2155","895185","4320","0"
"1767025403.2980263","5.2","88.3","2158","668525","4317","0"
"1767025406.204351","10.1","92.2","2189","129735","4351","0"
"1767025408.9529922","8.5","93.6","2186","1356782","4378","0"
"1767025411.9873292","9.1","93.2","2184","1586050","4357","0"
"1767025414.8834696","8.9","93.2","2186","1132492","4352","0"
"1767025417.867127","9.1","93.3","2187","544027","4359","0"
"1767025420.940271","8.1","93.8","2178","1283601","4355","0"
"1767025423.9056554","11.7","94.1","2178","1561175","4465","0"
"1767025426.799035","6.6","93.7","2176","1119955","4463","0"
"1767025429.5172877","6.3","93.2","2172","1514907","4433","0"
"1767025431.8522627","5.1","93.4","2168","1565799","4414","0"
"1767025434.346077","7.2","92.3","2162","1331182","4403","0"
"1767025436.841622","6.2","91.9","2153","1372912","4384","0"
"1767025439.3110967","6.4","91.8","2149","931153","4400","0"
"1767025441.6484833","5.7","91.6","2152","1291279","4396","0"
"1767025444.0288243","6.4","91.6","2148","1304364","4394","0"
"1767025446.4714289","6.6","91.6","2144","1174357","4390","0"
"1767025448.9359126","6.2","91.8","2134","1113081","4395","0"
"1767025451.4233541","7.1","92.1","2132","1191271","4413","0"
"1767025453.8029547","6.9","92.0","2131","1078261","4413","0"
"1767025456.2349393","5.5","91.9","2126","1389609","4406","0"
"1767025458.6906424","7.1","91.8","2122","1371616","4406","0"
"1767025461.7951665","17.5","93.1","2117","1313855","4404","0"
"1767025464.2925775","6.9","93.0","2113","1190453","4406","0"
"1767025466.7282956","6.3","93.0","2108","1137044","4405","0"
"1767025469.1351395","5.7","93.1","2105","1294482","4402","0"
"1767025471.5757527","7.3","92.4","2096","1138297","4377","0"
"1767025474.4490802","7.8","92.4","2095","1365365","4376","0"
"1767025476.9891915","7.5","92.5","2094","1411861","4381","0"
"1767025479.4921753","6.9","93.1","2095","987062","4385","0"
"1767025481.9530666","6.5","92.9","2091","1223202","4402","0"
"1767025484.4385078","6.4","92.8","2095","885869","4381","0"
"1767025486.8248978","6.5","92.7","2090","799627","4370","0"
"1767025489.3831952","6.8","92.9","2087","1417030","4367","0"
"1767025491.956634","7.2","93.0","2088","871076","4417","0"
"1767025494.36933","6.2","93.0","2086","918671","4414","0"
"1767025496.8559535","6.8","93.0","2084","1221299","4384","0"
"1767025499.1793234","5.2","93.1","2084","868445","4364","0"
"1767025501.4939137","6.4","93.0","2084","60748","4359","0"
"1767025503.8122706","5.7","93.0","2082","1000679","4358","0"
"1767025506.3060603","9.4","93.6","2083","781682","4350","0"
"1767025508.6115706","6.9","93.1","2080","722535","4319","0"
"1767025510.8630564","5.7","92.8","2079","1271534","4307","0"
"1767025513.129372","5.3","89.5","2078","462881","4310","0"
"1767025515.4008548","5.1","89.5","2078","947481","4305","0"
"1767025517.8158262","6.3","89.8","2076","1091276","4307","0"
"1767025520.3016586","6.3","89.7","2074","1317382","4295","0"
"1767025522.6256466","6.3","89.7","2072","1249234","4293","0"
"1767025524.9527948","5.4","89.7","2070","1212364","4287","0"
"1767025527.5043473","6.7","89.7","2071","1431456","4280","0"
"1767025529.9310176","5.9","89.0","2070","971061","4254","0"
"1767025532.4581852","6.3","88.9","2068","1561231","4248","0"
"1767025534.865414","6.1","88.8","2069","1545995","4272","0"
"1767025537.4641418","7.3","89.7","2074","1458672","4351","0"
"1767025540.2748437","9.9","91.3","2077","1401564","4376","0"
"1767025542.740636","6.2","90.7","2079","1333549","4431","0"
"1767025545.239834","6.7","90.7","2079","1455317","4430","0"
"1767025547.7949739","7.3","90.5","2078","1554229","4409","0"
"1767025550.3390446","8.2","91.2","2081","1363342","4411","0"
"1767025552.8881688","6.6","91.2","2079","1181824","4411","0"
"1767025555.4101622","7.7","91.1","2081","1401156","4407","0"
"1767025557.9759498","7.5","91.3","2077","1571825","4412","0"
"1767025560.6701884","7.9","91.9","2076","1397201","4418","0"
"1767025562.9282565","5.1","91.5","2072","874663","4408","0"
"1767025565.4895499","7.8","91.8","2069","378758","4398","0"
"1767025567.8252916","7.7","93.0","2093","554544","4451","0"
"1767025570.1807194","5.4","93.6","2102","413355","4451","0"
"1767025572.495297","6.3","93.7","2102","207158","4482","0"
"1767025574.7768204","5.3","91.3","2101","146591","4508","0"
"1767025577.3155708","7.9","91.2","2116","323901","4443","0"
"1767025579.491768","5.1","90.9","2116","452409","4429","0"
"1767025581.6126678","5.0","90.7","2118","43151","4418","0"
"1767025583.741188","4.7","90.4","2116","9241","4414","0"
"1767025586.1844616","5.8","90.4","2116","568095","4411","0"
"1767025588.2782738","4.8","89.5","2113","873992","4405","0"
"1767025590.4449525","4.8","88.6","2115","3421","4382","0"
"1767025592.7337344","5.1","87.8","2115","531543","4386","0"
"1767025594.8572588","5.9","87.7","2110","207536","4386","0"
"1767025596.9691381","4.6","87.7","2102","58215","4376","0"
"1767025599.5853143","7.2","87.9","2094","176064","4356","0"
"1767025601.811431","5.1","87.9","2097","778579","4399","0"
"1767025604.2343636","5.4","87.0","2098","286024","4375","0"
"1767025607.029479","9.3","88.6","2078","707861","4359","0"
"1767025609.7250206","7.6","88.1","2073","1804654","4356","0"
"1767025612.225098","6.4","87.9","2073","1738439","4350","0"
"1767025614.7645824","7.5","87.9","2070","1297669","4348","0"
"1767025617.2810717","6.1","87.8","2070","1473150","4347","0"
"1767025619.7921274","6.1","87.7","2068","1363481","4350","0"
"1767025622.1915894","6.4","87.5","2068","1049528","4351","0"
"1767025624.6215854","6.4","87.5","2068","659154","4350","0"
"1767025627.091465","7.2","87.8","2069","654051","4353","0"
"1767025629.6258228","8.0","88.6","2062","677698","4313","0"
"1767025632.002563","7.7","87.8","2058","659168","4309","0"
"1767025634.2175817","4.9","87.5","2057","995956","4298","0"
"1767025636.5209064","5.8","87.7","2056","362663","4285","0"
"1767025638.7943897","5.2","87.5","2055","1031380","4289","0"
"1767025641.256042","6.4","87.4","2055","1444095","4284","0"
"1767025643.5240953","5.8","87.4","2052","1397186","4283","0"
"1767025645.765344","6.0","87.5","2051","1446664","4277","0"
"1767025648.2177508","6.4","87.5","2048","1492002","4270","0"
"1767025650.542065","6.5","86.8","2047","1431033","4247","0"
"1767025652.9876716","6.4","86.8","2047","1292805","4242","0"
"1767025655.430236","5.6","86.8","2047","844710","4240","0"
"1767025657.8728414","6.0","86.9","2047","908893","4240","0"
"1767025660.4098449","7.3","87.5","2051","861371","4231","0"
"1767025662.8123105","6.3","87.5","2053","851870","4267","0"
"1767025665.2852082","6.5","87.6","2056","1094076","4267","0"
"1767025667.784875","7.6","87.6","2056","1158819","4255","0"
"1767025670.2736378","6.6","87.5","2055","1090462","4251","0"
"1767025672.7283008","6.5","87.6","2053","750727","4250","0"
"1767025675.2323532","7.1","87.3","2051","770683","4250","0"
"1767025677.5219088","5.2","87.3","2050","1162820","4249","0"
"1767025679.8736432","6.0","87.3","2050","1283646","4246","0"
"1767025682.1410365","5.3","87.4","2049","904348","4242","0"
"1767025684.519157","6.5","87.4","2049","1357787","4241","0"
"1767025686.9483724","5.6","87.6","2050","1137393","4241","0"
"1767025689.244406","6.6","87.4","2045","835679","4238","0"
"1767025691.7046323","6.8","87.4","2043","1299512","4223","0"
"1767025694.1497595","6.0","87.2","2043","933413","4224","0"
"1767025696.6445084","7.0","87.1","2042","1002945","4195","0"
"1767025699.0946674","6.5","87.2","2041","896741","4187","0"
"1767025701.392186","6.0","87.1","2041","1111805","4177","0"
"1767025703.918014","6.9","87.2","2039","1345700","4177","0"
"1767025706.3090355","6.2","87.2","2037","1156229","4182","0"
"1767025708.6131485","5.7","87.2","2036","1099516","4182","0"
"1767025711.0513945","7.4","86.5","2035","1449330","4160","0"
"1767025713.4504857","6.6","86.7","2034","1038938","4163","0"
"1767025715.8227868","6.0","86.5","2036","876359","4154","0"
"1767025718.2323837","5.8","86.5","2036","1416542","4151","0"
"1767025720.9077172","11.2","88.5","2040","1101777","4212","0"
"1767025723.253097","6.3","88.7","2043","1211108","4268","0"
"1767025725.701199","6.6","88.9","2043","1318049","4268","0"
"1767025728.153593","6.9","88.8","2043","1345721","4262","0"
"1767025730.5997515","6.1","88.5","2043","1163730","4255","0"
"1767025733.0507445","6.1","88.6","2043","1226129","4252","0"
"1767025735.4983046","6.0","88.6","2041","919094","4251","0"
"1767025737.924476","5.7","88.6","2046","835967","4253","0"
"1767025740.2760224","5.6","88.6","2045","962834","4251","0"
"1767025742.723604","5.8","88.7","2045","1017575","4252","0"
"1767025745.1891367","7.3","88.7","2045","1161609","4250","0"
"1767025747.5640156","5.6","87.9","2046","559499","4259","0"
"1767025750.0452821","6.2","87.4","2042","641260","4269","0"
"1767025752.5655575","6.7","87.3","2042","1179472","4243","0"
"1767025754.9436631","6.0","87.4","2042","1202805","4233","0"
"1767025757.517925","7.4","87.1","2042","1438264","4229","0"
"1767025760.0227895","6.9","87.8","2045","1030258","4232","0"
"1767025762.4158297","7.2","87.8","2045","781506","4251","0"
"1767025764.7607324","5.6","87.8","2043","1330343","4235","0"
"1767025767.0801976","6.1","87.8","2037","1476455","4233","0"
"1767025769.3453255","5.2","87.9","2037","1441638","4227","0"
"1767025772.0541523","8.9","88.0","2033","1426368","4219","0"
"1767025774.4123635","6.5","88.3","2031","1501319","4328","0"
"1767025776.8887703","6.4","88.3","2026","1448811","4329","0"
"1767025779.4195836","6.9","89.0","2030","890823","4311","0"
"1767025781.9217055","6.6","89.0","2032","1264397","4352","0"
"1767025784.4621294","6.5","89.3","2036","971922","4339","0"
"1767025786.6837988","7.0","89.8","2036","859316","4349","0"
"1767025788.9135838","5.0","89.7","2034","496486","4349","0"
"1767025791.0803657","5.3","89.3","2037","481712","4330","0"
"1767025793.3063092","5.5","90.1","2037","373708","4338","0"
"1767025795.5680354","5.6","90.0","2037","367008","4358","0"
"1767025797.7797034","6.3","90.0","2038","336781","4378","0"
"1767025799.9632049","5.4","89.5","2038","487487","4379","0"
"1767025802.2208567","5.4","89.1","2037","306594","4366","0"
"1767025804.3994722","5.1","88.9","2039","315766","4356","0"
"1767025806.498422","4.8","88.9","2038","95777","4356","0"
"1767025808.535617","5.1","88.2","2041","38699","4319","0"
"1767025810.5623384","5.8","88.2","2041","10097","4335","0"
"1767025812.582835","4.7","88.2","2041","5291","4334","0"
"1767025814.6069067","4.5","87.6","2039","9958","4317","0"
"1767025816.6263802","4.5","87.6","2037","2041","4315","0"
"1767025818.6320596","4.3","87.6","2035","1850","4312","0"
"1767025820.6365616","4.1","87.5","2034","1915","4311","0"
"1767025822.652219","4.2","87.6","2033","2279","4303","0"
"1767025824.6708958","4.3","87.6","2029","2419","4301","0"
"1767025826.6822448","4.1","87.5","2029","1479","4300","0"
"1767025828.682269","4.2","87.5","2029","1091","4299","0"
"1767025830.6829052","4.2","86.9","2028","1645","4275","0"
"1767025832.7027142","4.5","86.8","2028","3988","4271","0"
"1767025834.735952","4.4","86.9","2025","1636","4270","0"
"1767025836.748923","4.3","86.9","2023","14317","4272","0"
"1767025838.7414155","4.3","86.8","2022","1715","4272","0"
"1767025840.762511","4.9","87.5","2026","19112","4298","0"
"1767025842.8273885","4.9","87.6","2024","2564","4299","0"
"1767025844.8329268","4.2","87.7","2028","18417","4295","0"
"1767025846.8552902","4.4","87.7","2028","3311","4285","0"
"1767025848.8536887","4.2","87.8","2028","8699","4276","0"
"1767025850.8649104","4.4","87.8","2028","7907","4264","0"
"1767025853.009967","4.8","87.9","2031","3895","4260","0"
"1767025855.128602","5.6","87.7","2029","212665","4263","0"
"1767025857.3630433","5.9","87.8","2029","59654","4271","0"
"1767025859.4937706","4.7","87.8","2028","248805","4231","0"
"1767025983.0007243","8.6","89.5","2045","110","4164","1"
"1767025985.0290937","4.8","89.6","2043","97879","4158","1"
"1767025987.1533508","6.6","89.1","2043","213270","4161","1"
"1767025989.1767445","4.4","89.0","2041","17893","4168","1"
"1767025991.279988","6.1","89.5","2040","23976","4185","1"
"1767025993.3278685","5.1","89.5","2039","207363","4177","1"
"1767025995.347278","5.2","89.5","2037","31853","4159","1"
"1767025997.43614","5.2","89.4","2036","64468","4154","1"
"1767025999.4768422","4.8","89.3","2034","35231","4153","1"
"1767026001.771409","6.7","90.0","2037","324473","4140","1"
"1767026003.998846","5.3","90.3","2229","61282","4248","1"
"1767026006.2795947","4.7","90.4","2659","24741","4465","1"
"1767026008.7801259","5.1","90.6","3124","12991","4689","1"
"1767026011.5801857","5.8","90.4","3646","8655","4921","1"
"1767026014.567747","6.0","90.5","4203","339184","5191","1"
"1767026017.588039","6.8","90.9","4767","182283","5496","1"
"1767026020.9927022","8.5","91.7","5400","56454","5835","1"
"1767026024.187616","6.8","92.6","5992","378878","6225","1"
"1767026028.1480894","6.4","92.9","6719","98816","6569","1"
"1767026031.8319185","6.3","93.3","7397","182079","6922","1"
"1767026035.948421","7.8","93.6","8149","231950","7255","1"
"1767026040.3541656","6.4","94.0","8956","98074","7649","1"
"1767026044.993957","7.9","94.4","9800","394960","8075","1"
"1767026049.4585419","6.5","94.9","10615","284817","8489","1"
"1767026053.929112","6.4","95.0","11432","267659","8890","1"
"1767026058.092289","6.2","94.7","12036","86979","9218","1"
"1767026061.43791","6.3","94.9","12037","36481","9211","1"
"1767026064.8906968","7.5","95.4","12051","252449","9209","1"
"1767026068.0710547","6.1","94.6","12045","94608","9218","1"
"1767026071.2548194","5.9","93.9","12046","11374","9191","1"
"1767026074.5568178","7.7","95.1","12048","45710","9227","1"
"1767026077.8057792","6.7","93.9","12039","400738","9185","1"
"1767026081.1920347","8.1","94.0","12043","333959","9199","1"
"1767026084.4773064","8.1","94.8","12051","50136","9261","1"
"1767026087.7062078","7.3","93.3","12041","33321","9219","1"
"1767026090.8452146","5.6","93.2","12039","4577","9218","1"
"1767026094.2423246","8.0","94.4","12047","11204","9251","1"
"1767026097.4694397","6.6","94.5","12047","55543","9250","1"
"1767026100.8264403","6.4","94.7","12045","8218","9220","1"
"1767026104.1230576","6.0","94.7","12035","199755","9207","1"
"1767026107.7378829","7.2","95.3","12036","49321","9212","1"
"1767026111.2329798","7.4","94.1","12029","108597","9180","1"
"1767026114.7436178","7.6","93.2","12028","385879","9201","1"
"1767026118.051384","7.7","93.2","12028","127675","9247","1"
"1767026121.290654","6.1","93.3","12028","33996","9245","1"
"1767026124.5407584","6.9","93.2","12023","30855","9246","1"
"1767026127.891687","6.5","93.3","12020","41379","9244","1"
"1767026131.138911","6.8","90.6","12018","82633","9214","1"
"1767026134.419737","6.4","90.7","12017","153368","9228","1"
"1767026137.7586706","6.5","90.6","12015","85319","9220","1"
"1767026141.0704033","6.1","91.6","12015","67661","9227","1"
"1767026144.2343981","5.8","91.2","12019","34949","9270","1"
"1767026147.4461133","5.8","91.4","12018","30625","9273","1"
"1767026150.7685363","6.4","91.4","12018","65542","9265","1"
"1767026153.9749143","6.4","91.6","12016","88065","9264","1"
"1767026157.622861","9.4","93.8","12016","77505","9265","1"
"1767026161.1872568","10.8","94.3","12016","196954","9276","1"
"1767026164.5696292","6.7","94.0","12016","179771","9279","1"
"1767026168.038597","6.1","94.2","12018","106785","9266","1"
"1767026171.5643027","7.5","94.4","12014","148254","9248","1"
"1767026175.0591397","7.9","88.8","12011","49903","9254","1"
"1767026178.4624267","6.3","85.6","12011","12467","9251","1"
"1767026181.8147392","6.7","86.1","12014","674","9243","1"
"1767026185.0744703","6.0","86.2","12013","16421","9248","1"
"1767026188.7055843","6.3","86.4","12012","1679","9240","1"
"1767026192.2578468","6.9","85.8","12011","199918","9216","1"
"1767026195.736805","6.0","85.8","12008","112106","9212","1"
"1767026199.24645","6.2","85.7","12008","81555","9214","1"
"1767026202.8045413","7.7","86.2","12012","107495","9240","1"
"1767026206.2181208","6.2","86.3","12012","127865","9242","1"
"1767026209.5706978","6.4","86.2","12012","87892","9230","1"
"1767026213.0290985","6.6","85.7","12007","80300","9210","1"
"1767026216.5326962","6.4","85.8","12007","100347","9211","1"
"1767026219.8598082","6.1","85.7","12007","89905","9208","1"
"1767026223.0891376","6.0","85.8","12005","10475","9208","1"
"1767026226.3447003","5.8","85.7","12005","75","9202","1"
"1767026229.6266892","6.2","85.7","12003","14274","9200","1"
"1767026232.9337556","6.0","85.6","12002","317","9188","1"
"1767026236.2082324","6.3","85.4","12002","6810","9142","1"
"1767026239.5534854","6.6","85.7","12002","152","9129","1"
"1767026242.8133554","6.1","85.7","12002","50733","9128","1"
"1767026246.0396378","5.9","85.7","12002","31476","9126","1"
"1767026249.346175","5.9","85.7","12003","450","9121","1"
"1767026252.5992188","5.7","84.9","12000","5929","9112","1"
"1767026255.824109","6.1","84.9","11999","1621","9109","1"
"1767026259.0220397","5.9","84.9","11999","347","9112","1"
"1767026262.248805","7.1","86.5","12003","17070","9170","1"
"1767026265.5018525","6.1","86.5","12003","3818","9175","1"
"1767026268.833584","6.0","86.3","12003","1252","9175","1"
"1767026272.1132798","5.8","86.4","12003","350","9168","1"
"1767026276.660297","9.1","90.2","12007","1356","9247","1"
"1767026280.099673","8.6","88.0","12006","766341","9251","1"
"1767026283.3737903","6.0","88.1","12006","130847","9254","1"
"1767026286.709668","7.2","87.9","12007","86","9249","1"
"1767026290.0424366","6.1","87.6","12003","7198","9236","1"
"1767026293.343564","5.8","87.6","12004","196","9220","1"
"1767026296.5398343","5.8","87.5","12002","6353","9219","1"
"1767026299.8488948","6.0","87.5","12002","254","9218","1"
"1767026303.0925806","6.2","87.5","12004","163","9215","1"
"1767026306.3626416","5.9","87.4","12004","3029","9214","1"
"1767026309.6642742","6.2","86.8","12008","374","9207","1"
"1767026312.8980558","5.8","86.9","12007","4178","9184","1"
"1767026316.1288276","5.9","86.6","12007","981","9183","1"
"1767026319.5264301","6.4","87.7","12009","537","9188","1"
"1767026323.1618793","7.0","88.9","12018","14159","9253","1"
"1767026326.525643","6.3","88.7","12018","26180","9281","1"
"1767026329.8559809","6.0","88.7","12019","3834","9272","1"
"1767026333.1629992","5.8","88.7","12019","42","9263","1"
"1767026336.5028358","6.0","88.7","12019","421","9262","1"
"1767026339.8472416","6.0","88.6","12018","363","9258","1"
"1767026343.2252069","6.0","89.1","12018","546","9262","1"
"1767026346.515036","6.4","89.1","12018","258","9288","1"
"1767026349.9916306","7.1","89.5","12016","874","9301","1"
"1767026353.4199204","6.6","89.1","12011","1712","9293","1"
"1767026356.693464","6.1","89.1","12009","6372","9289","1"
"1767026359.9961092","5.9","89.2","12009","132","9286","1"
"1767026363.3228176","5.9","89.1","12009","167","9278","1"
"1767026366.7069225","6.5","89.1","12009","303","9278","1"
"1767026369.985828","5.8","88.4","12009","235","9203","1"
"1767026373.2738216","5.9","88.4","12008","920","9197","1"
"1767026376.5457375","5.8","88.4","12006","973","9197","1"
"1767026379.988902","6.4","89.2","12012","6280","9206","1"
"1767026383.3552713","6.1","89.2","12015","220228","9218","1"
"1767026386.9731333","7.1","89.3","12012","23900","9214","1"
"1767026390.7325718","7.9","89.2","12013","12935","9222","1"
"1767026394.0021856","6.9","89.4","12014","18463","9242","1"
"1767026397.2301106","6.6","89.5","12010","1024","9248","1"
"1767026400.5947933","7.1","89.6","12006","230","9250","1"
"1767026403.8720074","6.9","89.6","12005","570","9246","1"
"1767026407.2541032","7.4","88.5","12005","0","9201","1"
"1767026410.397421","6.4","88.3","12001","2708","9187","1"
"1767026413.5233395","6.1","88.2","12002","520","9186","1"
"1767026416.6423168","5.8","87.5","12000","8855","9183","1"
"1767026419.7474506","5.9","87.5","12000","254","9178","1"
"1767026422.8753345","6.0","87.0","11999","0","9161","1"
"1767026425.985519","5.9","87.0","11999","10295","9161","1"
"1767026429.0817277","5.9","87.0","11999","272","9163","1"
"1767026432.1633966","5.9","86.3","11996","188","9137","1"
"1767026435.2636795","6.0","86.3","11997","1453","9128","1"
"1767026438.3699398","5.7","86.3","11996","258","9132","1"
"1767026441.5849223","7.9","87.7","12000","8769","9184","1"
"1767026444.7485704","5.9","87.6","12000","12619","9183","1"
"1767026447.8784893","5.9","87.7","12001","8906","9177","1"
"1767026451.019326","5.9","87.6","12000","157","9165","1"
"1767026454.1331","5.7","87.6","11998","288","9163","1"
"1767026457.272745","6.4","87.6","12000","272","9168","1"
"1767026460.3895674","5.8","87.7","12000","2089","9170","1"
"1767026463.5074663","5.8","87.7","12000","55","9171","1"
"1767026466.6313677","5.9","87.8","12000","42","9166","1"
"1767026469.780926","6.2","87.4","11998","415","9156","1"
"1767026472.8706992","5.8","87.2","11999","560","9138","1"
"1767026476.147435","7.8","82.2","11999","5826","9139","1"
"1767026479.239345","5.9","82.1","11999","142","9143","1"
"1767026482.343904","5.9","82.2","11999","3","9136","1"
"1767026485.4380467","5.7","82.2","11999","262","9133","1"
"1767026488.5240512","6.1","81.3","11999","79","9125","1"
"1767026491.6128442","5.9","80.8","11993","560","9102","1"
"1767026494.6758678","5.8","80.7","11994","886","9099","1"
"1767026497.7489994","5.8","80.7","11994","537","9096","1"
"1767026500.9291508","6.1","81.7","12000","340","9097","1"
"1767026504.0220861","6.0","81.8","11999","22836","9105","1"
"1767026507.1156044","6.4","81.7","11998","4161","9084","1"
"1767026510.1945038","6.2","81.7","11998","762","9082","1"
"1767026513.2899537","6.3","81.7","11997","217","9080","1"
"1767026516.3673956","5.8","81.6","11996","0","9081","1"
"1767026519.4689217","5.7","81.6","11996","172","9092","1"
"1767026522.5676892","6.1","81.6","11996","0","9097","1"
"1767026525.6761994","5.8","81.6","11999","0","9093","1"
"1767026528.7973633","5.8","82.2","11997","13548","9095","1"
"1767026531.9420447","7.4","82.5","11992","285","9097","1"
"1767026535.024943","5.8","82.5","11993","3239","9101","1"
"1767026538.128161","5.8","82.3","11993","5159","9097","1"
"1767026541.2022886","5.7","82.3","11993","382","9098","1"
"1767026544.2910051","5.6","82.3","11993","0","9097","1"
"1767026547.4101257","6.0","82.2","11993","260","9099","1"
"1767026550.4966893","5.9","81.6","11993","211","9069","1"
"1767026553.567556","5.9","81.6","11992","42","9068","1"
"1767026556.6557353","5.7","81.6","11995","3596","9071","1"
"1767026560.000581","9.0","85.5","12000","313","9061","1"
"1767026563.0983179","5.8","85.4","12000","24480","9105","1"
"1767026566.2136662","5.8","85.4","12001","4107","9107","1"
"1767026569.3138268","5.9","85.4","12001","2631","9100","1"
"1767026572.412798","5.7","85.4","12001","285","9093","1"
"1767026575.5345445","5.8","85.5","12001","0","9110","1"
"1767026578.6658506","5.7","85.5","12001","314","9119","1"
"1767026581.7609482","5.7","85.5","12001","459","9119","1"
